2020-10-25 18:19:44.107633
2020-10-25 18:19:44.208274
2020-10-25 18:19:44.308819
2020-10-25 18:19:44.409234
2020-10-25 18:19:44.509749
2020-10-25 18:19:44.610400
2020-10-25 18:19:44.711011
2020-10-25 18:19:44.811658
2020-10-25 18:19:44.912098
2020-10-25 18:19:45.012736
2020-10-25 18:19:45.113223
2020-10-25 18:19:45.213855
2020-10-25 18:19:45.314489
2020-10-25 18:19:45.415142
2020-10-25 18:19:45.515766
2020-10-25 18:19:45.616404
2020-10-25 18:19:45.716955
2020-10-25 18:19:45.817562
2020-10-25 18:19:45.918199
2020-10-25 18:19:46.018836
2020-10-25 18:19:46.119387
2020-10-25 18:19:46.220015
2020-10-25 18:19:46.320635
2020-10-25 18:19:46.421263
2020-10-25 18:19:46.521929
2020-10-25 18:19:46.622556
2020-10-25 18:19:46.723159
2020-10-25 18:19:46.823804
2020-10-25 18:19:46.924445
2020-10-25 18:19:47.025059
2020-10-25 18:19:47.125788
2020-10-25 18:19:47.226438
2020-10-25 18:19:47.327077
2020-10-25 18:19:47.427706
2020-10-25 18:19:47.528306
2020-10-25 18:19:47.629011
2020-10-25 18:19:47.729659
2020-10-25 18:19:47.830299
2020-10-25 18:19:47.930932
2020-10-25 18:19:48.031542
2020-10-25 18:19:48.132099
2020-10-25 18:19:48.232743
2020-10-25 18:19:48.333363
2020-10-25 18:19:48.433995
2020-10-25 18:19:48.534614
2020-10-25 18:19:48.635285
2020-10-25 18:19:48.735911
2020-10-25 18:19:48.836552
2020-10-25 18:19:48.937161
2020-10-25 18:19:49.037796
2020-10-25 18:19:49.138407
2020-10-25 18:19:49.239055
2020-10-25 18:19:49.339675
2020-10-25 18:19:49.440313
2020-10-25 18:19:49.540933
2020-10-25 18:19:49.641575
2020-10-25 18:19:49.742106
2020-10-25 18:19:49.842724
2020-10-25 18:19:49.943237
2020-10-25 18:19:50.043851
2020-10-25 18:19:50.144468
2020-10-25 18:19:50.245078
2020-10-25 18:19:50.345616
2020-10-25 18:19:50.446222
