2020-10-25 18:06:02.394472
2020-10-25 18:06:02.495064
2020-10-25 18:06:02.595628
2020-10-25 18:06:02.696299
2020-10-25 18:06:02.796929
2020-10-25 18:06:02.897592
2020-10-25 18:06:02.998219
2020-10-25 18:06:03.098817
2020-10-25 18:06:03.199431
2020-10-25 18:06:03.300233
2020-10-25 18:06:03.400891
2020-10-25 18:06:03.501536
2020-10-25 18:06:03.602188
2020-10-25 18:06:03.702838
2020-10-25 18:06:03.803478
2020-10-25 18:06:03.904144
2020-10-25 18:06:04.004789
2020-10-25 18:06:04.105443
2020-10-25 18:06:04.205997
2020-10-25 18:06:04.306558
2020-10-25 18:06:04.407222
2020-10-25 18:06:04.507867
2020-10-25 18:06:04.608551
2020-10-25 18:06:04.709203
2020-10-25 18:06:04.809855
2020-10-25 18:06:04.910502
2020-10-25 18:06:05.011176
2020-10-25 18:06:05.111814
2020-10-25 18:06:05.212508
2020-10-25 18:06:05.313140
2020-10-25 18:06:05.413805
2020-10-25 18:06:05.514451
2020-10-25 18:06:05.615122
2020-10-25 18:06:05.715795
2020-10-25 18:06:05.816432
2020-10-25 18:06:05.917075
2020-10-25 18:06:06.017660
2020-10-25 18:06:06.118198
2020-10-25 18:06:06.218857
2020-10-25 18:06:06.319494
2020-10-25 18:06:06.420169
2020-10-25 18:06:06.520815
2020-10-25 18:06:06.621473
2020-10-25 18:06:06.722141
2020-10-25 18:06:06.822785
2020-10-25 18:06:06.923444
2020-10-25 18:06:07.024093
2020-10-25 18:06:07.124740
2020-10-25 18:06:07.225208
2020-10-25 18:06:07.325655
2020-10-25 18:06:07.426126
2020-10-25 18:06:07.526670
2020-10-25 18:06:07.627357
2020-10-25 18:06:07.728022
2020-10-25 18:06:07.828713
2020-10-25 18:06:07.929383
2020-10-25 18:06:08.030022
2020-10-25 18:06:08.130686
2020-10-25 18:06:08.231346
2020-10-25 18:06:08.332038
2020-10-25 18:06:08.432706
2020-10-25 18:06:08.533367
2020-10-25 18:06:08.634032
2020-10-25 18:06:08.734702
2020-10-25 18:06:08.835377
2020-10-25 18:06:08.936036
2020-10-25 18:06:09.036708
2020-10-25 18:06:09.137352
2020-10-25 18:06:09.238013
2020-10-25 18:06:09.338680
2020-10-25 18:06:09.439242
2020-10-25 18:06:09.539914
2020-10-25 18:06:09.640575
2020-10-25 18:06:09.741248
2020-10-25 18:06:09.841942
2020-10-25 18:06:09.942618
2020-10-25 18:06:10.043258
2020-10-25 18:06:10.143932
2020-10-25 18:06:10.244589
2020-10-25 18:06:10.345030
2020-10-25 18:06:10.445545
2020-10-25 18:06:10.546199
2020-10-25 18:06:10.646860
2020-10-25 18:06:10.747532
2020-10-25 18:06:10.848194
2020-10-25 18:06:10.948855
2020-10-25 18:06:11.049507
2020-10-25 18:06:11.150186
2020-10-25 18:06:11.250860
2020-10-25 18:06:11.351380
2020-10-25 18:06:11.452061
2020-10-25 18:06:11.552738
2020-10-25 18:06:11.653302
2020-10-25 18:06:11.753972
2020-10-25 18:06:11.854627
2020-10-25 18:06:11.955333
2020-10-25 18:06:12.055992
